key	ja-JP	latitude	longitude	first_julian_day	last_julian_day	texture	overall_length
YokoSekishitsu1759	山畑古墳群20号墳	34.66104752	135.6528958	1925596	1947145	Enpun	18
YokoSekishitsu1760	田辺古墳群3号墳	34.57928	135.62861	1954815	1965407	Enpun	18
YokoSekishitsu1761	田辺古墳群7号墳	34.57928	135.62861	1963946	1969060	Hofun	18
YokoSekishitsu1762	田辺古墳群8号墳	34.57928	135.62861	1936553	1958102	Hofun	18
YokoSekishitsu1763	一須賀古墳群I14号墳	34.50176472	135.6438379	1903681	1910621	Enpun	18
YokoSekishitsu1764	一須賀古墳群I16号墳	34.50176472	135.6438379	1903681	1910621	Enpun	18
YokoSekishitsu1765	一須賀古墳群J11号墳	34.50176472	135.6438379	1925596	1936188	Enpun	18
YokoSekishitsu1766	小金平古墳	34.49964	135.59725	1963946	1969060	Enpun	18
YokoSekishitsu1767	倉治古墳群2号墳	34.78794	135.67994	1925596	1936188	Enpun	18
YokoSekishitsu1768	塚脇C-5号墳	34.846	135.61725	1910986	1921578	Enpun	18
YokoSekishitsu1769	長ヶ淵7号墳	34.85780013	135.5642964	1936553	1958102	Enpun	18
YokoSekishitsu1770	栗栖山南3号墳	34.862777	135.548333	1954815	1965407	Enpun	18
YokoSekishitsu1771	栗栖山南6号墳	34.862777	135.548333	1936553	1958102	Hofun	18
YokoSekishitsu1772	野間中A-3号墳	34.97244	135.41422	1954815	1965407	Hofun	18
YokoSekishitsu1773	野間中B-3号墳	34.97244	135.41422	1954815	1965407	Hofun	18
YokoSekishitsu1774	龍王山A-1号墳	34.55761924	135.8489919	1936553	1947145	Enpun	18
YokoSekishitsu1775	龍王山B-10号墳	34.55761924	135.8489919	1925596	1965407	Enpun	18
YokoSekishitsu1776	龍王山E-14号墳	34.55761924	135.8489919	1936553	1947145	Enpun	18
YokoSekishitsu1777	火野谷山3号墳	34.47595108	135.7022074	1904046	1910986	Enpun	18
YokoSekishitsu1778	寺口忍海E-5号墳	34.47595108	135.7022074	1904046	1921943	Enpun	18
YokoSekishitsu1779	寺口忍海E-11号墳	34.47595108	135.7022074	1940571	1958468	Enpun	18
YokoSekishitsu1780	寺口忍海H-2号墳	34.47595108	135.7022074	1925596	1936188	Enpun	18
YokoSekishitsu1781	吐田平3号墳	34.45047321	135.7095265	1904046	1921943	Enpun	18
YokoSekishitsu1782	太鼓塚18号墳	35.04151431	135.85124	1947510	1965407	Enpun	18
YokoSekishitsu1783	太鼓塚25号墳	35.04151431	135.85124	1947510	1965407	Enpun	18
YokoSekishitsu1784	大通寺38号墳	35.04506792	135.8571949	1903681	1910621	Enpun	18
YokoSekishitsu1785	大通寺41号墳	35.04506792	135.8571949	1892724	1910621	Enpun	18
YokoSekishitsu1786	東野館1号墳	35.4344731	136.3364379	1947510	1965407	Enpun	18
YokoSekishitsu1787	東野館4号墳	35.4344731	136.3364379	1947510	1965407	Enpun	18
YokoSekishitsu1788	諸頭山2号墳	35.34838846	136.3119559	1947510	1965407	Enpun	18
YokoSekishitsu1789	尼子11号墳	35.21238244	136.2512333	1947510	1965407	Enpun	18
YokoSekishitsu1790	和田2号墳	35.00353387	136.0003691	1910986	1921578	Enpun	18
YokoSekishitsu1791	和田5号墳	35.00353387	136.0003691	1925596	1936188	Enpun	18
YokoSekishitsu1792	新開西1号墳	35.01802944	136.0008099	1947510	1956276	Hofun	18
YokoSekishitsu1793	横尾山6号墳	34.95712104	135.9189486	1956641	1965407	Hofun	18
YokoSekishitsu1794	狐栗A-2号墳	34.99295049	136.0818932	1936553	1947145	Enpun	18
YokoSekishitsu1795	竜王山4号墳	35.03477321	136.0674813	1925596	1947145	Enpun	18
YokoSekishitsu1796	御堂ヶ池12号墳	35.03477151	135.694801	1940571	1958468	Enpun	18
YokoSekishitsu1797	本多山古墳群泉山市群2号墳	34.97760603	135.7829136	1933266	1940206	Enpun	18
YokoSekishitsu1798	桜峠18号墳	34.98832355	135.5503524	1936553	1947145	Enpun	18
YokoSekishitsu1799	北ノ庄13号墳	35.04109561	135.5438144	1903681	1910621	Enpun	18
YokoSekishitsu1800	小金岐6号墳	35.02948107	135.5568011	1958833	1976730	Enpun	18
YokoSekishitsu1801	小金岐104号墳	35.02948107	135.5568011	1940571	1964312	Hofun	18
YokoSekishitsu1802	小谷17号墳	35.10902376	135.5216353	1910986	1921578	Enpun	18
YokoSekishitsu1803	城谷口11号墳	35.10902376	135.5216353	1936553	1947145	Enpun	18
