Z	Y	Distance X	Distance Y	Area XY
16	27200	534.077	531.35	283781.814
16	27199	534.052	531.325	283755.1789
16	27198	534.027	531.301	283729.0791
16	27197	534.002	531.276	283702.4466
16	27196	533.977	531.252	283676.3492
16	27195	533.953	531.227	283650.2503
16	27194	533.928	531.203	283624.1554
16	27193	533.903	531.178	283597.5277
16	27192	533.878	531.154	283571.4352
16	27191	533.853	531.129	283544.81
16	27190	533.828	531.105	283518.7199
16	27189	533.803	531.08	283492.0972
16	27188	533.778	531.056	283466.0096
16	27187	533.753	531.031	283439.3893
16	27186	533.728	531.006	283412.7704
16	27185	533.704	530.982	283387.2173
16	27184	533.679	530.957	283360.6008
16	27183	533.654	530.933	283334.5192
16	27182	533.629	530.908	283307.9051
16	27181	533.604	530.884	283281.8259
16	27180	533.579	530.859	283255.2144
16	27179	533.554	530.835	283229.1376
16	27178	533.529	530.81	283202.5285
16	27177	533.504	530.786	283176.4541
16	27176	533.479	530.761	283149.8475
16	27175	533.454	530.736	283123.2421
16	27174	533.429	530.712	283097.1714
16	27173	533.404	530.687	283070.5685
16	27172	533.379	530.663	283044.5003
16	27171	533.355	530.638	283018.4305
16	27170	533.33	530.614	282992.3646
16	27169	533.305	530.589	282965.7666
16	27168	533.28	530.565	282939.7032
16	27167	533.255	530.54	282913.1077
16	27166	533.23	530.515	282886.5135
16	27165	533.205	530.491	282860.4537
16	27164	533.18	530.466	282833.8619
16	27163	533.155	530.442	282807.8045
16	27162	533.13	530.417	282781.2152
16	27161	533.105	530.392	282754.6272
16	27160	533.08	530.368	282728.5734
16	27159	533.055	530.343	282701.9879
16	27158	533.03	530.319	282675.9366
16	27157	533.005	530.294	282649.3535
16	27156	532.98	530.269	282622.7716
16	27155	532.955	530.245	282596.724
16	27154	532.93	530.22	282570.1446
16	27153	532.905	530.196	282544.0994
16	27152	532.88	530.171	282517.5225
16	27151	532.855	530.146	282490.9468
16	27150	532.83	530.122	282464.9053
16	27149	532.805	530.097	282438.3321
16	27148	532.78	530.073	282412.2929
16	27147	532.755	530.048	282385.7222
16	27146	532.73	530.023	282359.1528
16	27145	532.705	529.999	282333.1173
16	27144	532.68	529.974	282306.5503
16	27143	532.655	529.949	282279.9846
16	27142	532.63	529.925	282253.9528
16	27141	532.605	529.9	282227.3895
16	27140	532.58	529.875	282200.8275
16	27139	532.555	529.851	282174.7993
16	27138	532.53	529.826	282148.2398
16	27137	532.505	529.802	282122.214
16	27136	532.48	529.777	282095.657
16	27135	532.455	529.752	282069.1012
16	27134	532.43	529.728	282043.079
16	27133	532.405	529.703	282016.5257
16	27132	532.38	529.678	281989.9736
16	27131	532.355	529.654	281963.9552
16	27130	532.33	529.629	281937.4056
16	27129	532.304	529.604	281910.3276
16	27128	532.279	529.58	281884.3128
16	27127	532.254	529.555	281857.767
16	27126	532.229	529.53	281831.2224
16	27125	532.204	529.506	281805.2112
16	27124	532.179	529.481	281778.6691
16	27123	532.154	529.456	281752.1282
16	27122	532.129	529.431	281725.5886
16	27121	532.104	529.407	281699.5823
16	27120	532.079	529.382	281673.0452
16	27119	532.054	529.357	281646.5093
16	27118	532.029	529.333	281620.5067
16	27117	532.004	529.308	281593.9732
16	27116	531.979	529.283	281567.4411
16	27115	531.953	529.259	281540.9128
16	27114	531.928	529.234	281514.3832
16	27113	531.903	529.209	281487.8547
16	27112	531.878	529.184	281461.3276
16	27111	531.853	529.16	281435.3335
16	27110	531.828	529.135	281408.8088
16	27109	531.803	529.11	281382.2853
16	27108	531.778	529.086	281356.2949
16	27107	531.753	529.061	281329.7739
16	27106	531.728	529.036	281303.2542
16	27105	531.702	529.011	281276.2067
16	27104	531.677	528.987	281250.2212
16	27103	531.652	528.962	281223.7052
16	27102	531.627	528.937	281197.1905
16	27101	531.602	528.912	281170.677
16	27100	531.577	528.888	281144.6964
16	27099	531.552	528.863	281118.1854
16	27098	531.527	528.838	281091.6756
16	27097	531.501	528.813	281064.6383
16	27096	531.476	528.789	281038.6626
16	27095	531.451	528.764	281012.1566
16	27094	531.426	528.739	280985.6518
16	27093	531.401	528.714	280959.1483
16	27092	531.376	528.69	280933.1774
16	27091	531.351	528.665	280906.6764
16	27090	531.325	528.64	280879.648
16	27089	531.3	528.615	280853.1495
16	27088	531.275	528.591	280827.1835
16	27087	531.25	528.566	280800.6875
16	27086	531.225	528.541	280774.1927
16	27085	531.2	528.516	280747.6992
16	27084	531.175	528.491	280721.2069
16	27083	531.149	528.467	280694.7186
16	27082	531.124	528.442	280668.2288
16	27081	531.099	528.417	280641.7403
16	27080	531.074	528.392	280615.253
16	27079	531.049	528.367	280588.767
16	27078	531.023	528.343	280562.2849
16	27077	530.998	528.318	280535.8014
16	27076	530.973	528.293	280509.3191
16	27075	530.948	528.268	280482.8381
16	27074	530.923	528.243	280456.3583
16	27073	530.898	528.219	280430.4107
16	27072	530.872	528.194	280403.4052
16	27071	530.847	528.169	280376.9291
16	27070	530.822	528.144	280350.4544
16	27069	530.797	528.119	280323.9808
16	27068	530.772	528.095	280298.0393
16	27067	530.746	528.07	280271.0402
16	27066	530.721	528.045	280244.5704
16	27065	530.696	528.02	280218.1019
16	27064	530.671	527.995	280191.6346
16	27063	530.645	527.97	280164.6407
16	27062	530.62	527.946	280138.7065
16	27061	530.595	527.921	280112.243
16	27060	530.57	527.896	280085.7807
16	27059	530.545	527.871	280059.3197
16	27058	530.519	527.846	280032.3321
16	27057	530.494	527.821	280005.8736
16	27056	530.469	527.796	279979.4163
16	27055	530.444	527.772	279953.4908
16	27054	530.418	527.747	279926.5082
16	27053	530.393	527.722	279900.0547
16	27052	530.368	527.697	279873.6025
16	27051	530.343	527.672	279847.1515
16	27050	530.317	527.647	279820.1741
16	27049	530.292	527.622	279793.7256
16	27048	530.267	527.598	279767.8087
16	27047	530.242	527.573	279741.3627
16	27046	530.216	527.548	279714.3904
16	27045	530.191	527.523	279687.9469
16	27044	530.166	527.498	279661.5047
16	27043	530.141	527.473	279635.0637
16	27042	530.115	527.448	279608.0965
16	27041	530.09	527.423	279581.6581
16	27040	530.065	527.398	279555.2209
16	27039	530.04	527.374	279529.315
16	27038	530.014	527.349	279502.3529
16	27037	529.989	527.324	279475.9194
16	27036	529.964	527.299	279449.4872
16	27035	529.938	527.274	279422.529
16	27034	529.913	527.249	279396.0993
16	27033	529.888	527.224	279369.6709
16	27032	529.863	527.199	279343.2437
16	27031	529.837	527.174	279316.2906
16	27030	529.812	527.149	279289.866
16	27029	529.787	527.125	279263.9724
16	27028	529.761	527.1	279237.0231
16	27027	529.736	527.075	279210.6022
16	27026	529.711	527.05	279184.1826
16	27025	529.685	527.025	279157.2371
16	27024	529.66	527	279130.82
16	27023	529.635	526.975	279104.4041
16	27022	529.609	526.95	279077.4626
16	27021	529.584	526.925	279051.0492
16	27020	529.559	526.9	279024.6371
16	27019	529.533	526.875	278997.6994
16	27018	529.508	526.85	278971.2898
16	27017	529.483	526.825	278944.8815
16	27016	529.458	526.8	278918.4744
16	27015	529.432	526.775	278891.5418
16	27014	529.407	526.75	278865.1373
16	27013	529.381	526.725	278838.2072
16	27012	529.356	526.701	278812.3346
16	27011	529.331	526.676	278785.9338
16	27010	529.305	526.651	278759.0076
16	27009	529.28	526.626	278732.6093
16	27008	529.255	526.601	278706.2123
16	27007	529.229	526.576	278679.2899
16	27006	529.204	526.551	278652.8954
16	27005	529.179	526.526	278626.5022
16	27004	529.153	526.501	278599.5837
16	27003	529.128	526.476	278573.1929
16	27002	529.103	526.451	278546.8035
16	27001	529.077	526.426	278519.8888
16	27000	529.052	526.401	278493.5019
16	26999	529.026	526.376	278466.5898
16	26998	529.001	526.351	278440.2054
16	26997	528.976	526.326	278413.8222
16	26996	528.95	526.301	278386.914
16	26995	528.925	526.276	278360.5333
16	26994	528.9	526.251	278334.1539
16	26993	528.874	526.226	278307.2495
16	26992	528.849	526.201	278280.8726
16	26991	528.823	526.176	278253.9708
16	26990	528.798	526.151	278227.5965
16	26989	528.773	526.126	278201.2234
16	26988	528.747	526.101	278174.3254
16	26987	528.722	526.076	278147.9549
16	26986	528.696	526.051	278121.0595
16	26985	528.671	526.026	278094.6914
16	26984	528.646	526.001	278068.3246
16	26983	528.62	525.976	278041.4331
16	26982	528.595	525.951	278015.0688
16	26981	528.569	525.926	277988.1799
16	26980	528.544	525.901	277961.8181
16	26979	528.519	525.875	277934.9291
16	26978	528.493	525.85	277908.0441
16	26977	528.468	525.825	277881.6861
16	26976	528.442	525.8	277854.8036
16	26975	528.417	525.775	277828.4482
16	26974	528.391	525.75	277801.5683
16	26973	528.366	525.725	277775.2154
16	26972	528.341	525.7	277748.8637
16	26971	528.315	525.675	277721.9876
16	26970	528.29	525.65	277695.6385
16	26969	528.264	525.625	277668.765
16	26968	528.239	525.6	277642.4184
16	26967	528.213	525.575	277615.5475
16	26966	528.188	525.55	277589.2034
16	26965	528.162	525.525	277562.3351
16	26964	528.137	525.5	277535.9935
16	26963	528.111	525.475	277509.1277
16	26962	528.086	525.449	277482.2606
16	26961	528.061	525.424	277455.9229
16	26960	528.035	525.399	277429.061
16	26959	528.01	525.374	277402.7257
16	26958	527.984	525.349	277375.8664
16	26957	527.959	525.324	277349.5337
16	26956	527.933	525.299	277322.677
16	26955	527.908	525.274	277296.3468
16	26954	527.882	525.249	277269.4926
16	26953	527.857	525.224	277243.165
16	26952	527.831	525.198	277215.7855
16	26951	527.806	525.173	277189.4604
16	26950	527.78	525.148	277162.6114
16	26949	527.755	525.123	277136.2889
16	26948	527.729	525.098	277109.4424
16	26947	527.704	525.073	277083.1224
16	26946	527.678	525.048	277056.2785
16	26945	527.653	525.023	277029.961
16	26944	527.627	524.998	277003.1197
16	26943	527.602	524.972	276976.2771
16	26942	527.576	524.947	276949.4385
16	26941	527.551	524.922	276923.126
16	26940	527.525	524.897	276896.2899
16	26939	527.5	524.872	276869.98
16	26938	527.474	524.847	276843.1465
16	26937	527.449	524.822	276816.8391
16	26936	527.423	524.797	276790.0081
16	26935	527.398	524.771	276763.1759
16	26934	527.372	524.746	276736.3475
16	26933	527.347	524.721	276710.0452
16	26932	527.321	524.696	276683.2194
16	26931	527.296	524.671	276656.9196
16	26930	527.27	524.646	276630.0964
16	26929	527.244	524.62	276602.7473
16	26928	527.219	524.595	276576.4513
16	26927	527.193	524.57	276549.632
16	26926	527.168	524.545	276523.3386
16	26925	527.142	524.52	276496.5218
16	26924	527.117	524.495	276470.2309
16	26923	527.091	524.469	276442.8897
16	26922	527.066	524.444	276416.6013
16	26921	527.04	524.419	276389.7898
16	26920	527.014	524.394	276362.9795
16	26919	526.989	524.369	276336.6949
16	26918	526.963	524.344	276309.8873
16	26917	526.938	524.318	276283.0783
16	26916	526.912	524.293	276256.2732
16	26915	526.887	524.268	276229.9937
16	26914	526.861	524.243	276203.1912
16	26913	526.835	524.218	276176.39
16	26912	526.81	524.192	276149.5875
16	26911	526.784	524.167	276122.7889
16	26910	526.759	524.142	276096.5158
16	26909	526.733	524.117	276069.7198
16	26908	526.708	524.092	276043.4491
16	26907	526.682	524.066	276016.129
16	26906	526.656	524.041	275989.3369
16	26905	526.631	524.016	275963.0701
16	26904	526.605	523.991	275936.2806
16	26903	526.58	523.966	275910.0163
16	26902	526.554	523.94	275882.7028
16	26901	526.528	523.915	275855.9171
16	26900	526.503	523.89	275829.6567
16	26899	526.477	523.865	275802.8736
16	26898	526.452	523.839	275776.0892
16	26897	526.426	523.814	275749.3088
16	26896	526.4	523.789	275722.5296
16	26895	526.375	523.764	275696.2755
16	26894	526.349	523.738	275668.9726
16	26893	526.323	523.713	275642.1973
16	26892	526.298	523.688	275615.947
16	26891	526.272	523.663	275589.1743
16	26890	526.247	523.637	275562.4003
16	26889	526.221	523.612	275535.6303
16	26888	526.195	523.587	275508.8615
16	26887	526.17	523.562	275482.6175
16	26886	526.144	523.536	275455.3252
16	26885	526.118	523.511	275428.5603
16	26884	526.093	523.486	275402.3202
16	26883	526.067	523.461	275375.5579
16	26882	526.041	523.435	275348.2708
16	26881	526.016	523.41	275322.0346
16	26880	525.99	523.385	275295.2762
16	26879	525.964	523.36	275268.519
16	26878	525.939	523.334	275241.7606
16	26877	525.913	523.309	275215.0061
16	26876	525.887	523.284	275188.2529
16	26875	525.862	523.258	275161.4984
16	26874	525.836	523.233	275134.7478
16	26873	525.81	523.208	275107.9985
16	26872	525.785	523.183	275081.7737
16	26871	525.759	523.157	275054.5012
16	26870	525.733	523.132	275027.7558
16	26869	525.708	523.107	275001.5348
16	26868	525.682	523.081	274974.2662
16	26867	525.656	523.056	274947.5247
16	26866	525.631	523.031	274921.3076
16	26865	525.605	523.005	274894.043
16	26864	525.579	522.98	274867.3054
16	26863	525.554	522.955	274841.0921
16	26862	525.528	522.93	274814.357
16	26861	525.502	522.904	274787.0978
16	26860	525.477	522.879	274760.8883
16	26859	525.451	522.854	274734.1572
16	26858	525.425	522.828	274706.9019
16	26857	525.399	522.803	274680.1734
16	26856	525.374	522.778	274653.969
16	26855	525.348	522.752	274626.7177
16	26854	525.322	522.727	274599.9931
16	26853	525.297	522.702	274573.7925
16	26852	525.271	522.676	274546.5452
16	26851	525.245	522.651	274519.8245
16	26850	525.219	522.626	274493.1051
16	26849	525.194	522.6	274466.3844
16	26848	525.168	522.575	274439.6676
16	26847	525.142	522.55	274412.9521
16	26846	525.117	522.524	274386.2353
16	26845	525.091	522.499	274359.5224
16	26844	525.065	522.473	274332.2857
16	26843	525.039	522.448	274305.5755
16	26842	525.014	522.423	274279.3889
16	26841	524.988	522.397	274252.1562
16	26840	524.962	522.372	274225.4499
16	26839	524.936	522.347	274198.7448
16	26838	524.911	522.321	274172.0384
16	26837	524.885	522.296	274145.336
16	26836	524.859	522.271	274118.6348
16	26835	524.833	522.245	274091.4101
16	26834	524.808	522.22	274065.2338
16	26833	524.782	522.194	274038.0117
16	26832	524.756	522.169	274011.3158
16	26831	524.73	522.144	273984.6211
16	26830	524.704	522.118	273957.4031
16	26829	524.679	522.093	273931.2331
16	26828	524.653	522.067	273904.0178
16	26827	524.627	522.042	273877.3283
16	26826	524.601	522.017	273850.6402
16	26825	524.576	521.991	273823.9508
16	26824	524.55	521.966	273797.2653
16	26823	524.524	521.94	273770.0566
16	26822	524.498	521.915	273743.3737
16	26821	524.472	521.89	273716.6921
16	26820	524.447	521.864	273690.0092
16	26819	524.421	521.839	273663.3302
16	26818	524.395	521.813	273636.1281
16	26817	524.369	521.788	273609.4518
16	26816	524.343	521.763	273582.7767
16	26815	524.318	521.737	273556.1004
16	26814	524.292	521.712	273529.4279
16	26813	524.266	521.686	273502.2325
16	26812	524.24	521.661	273475.5626
16	26811	524.214	521.635	273448.3699
16	26810	524.189	521.61	273422.2243
16	26809	524.163	521.585	273395.5584
16	26808	524.137	521.559	273368.3696
16	26807	524.111	521.534	273341.7063
16	26806	524.085	521.508	273314.5202
16	26805	524.06	521.483	273288.381
16	26804	524.034	521.457	273261.1975
16	26803	524.008	521.432	273234.5395
16	26802	523.982	521.406	273207.3587
16	26801	523.956	521.381	273180.7032
16	26800	523.93	521.356	273154.0491
16	26799	523.905	521.33	273127.3937
16	26798	523.879	521.305	273100.7421
16	26797	523.853	521.279	273073.568
16	26796	523.827	521.254	273046.9191
16	26795	523.801	521.228	273019.7476
16	26794	523.775	521.203	272993.1013
16	26793	523.749	521.177	272965.9326
16	26792	523.724	521.152	272939.81
16	26791	523.698	521.126	272912.6439
16	26790	523.672	521.101	272886.0029
16	26789	523.646	521.075	272858.8395
16	26788	523.62	521.05	272832.201
16	26787	523.594	521.024	272805.0403
16	26786	523.568	520.999	272778.4044
16	26785	523.543	520.973	272751.7673
16	26784	523.517	520.948	272725.1341
16	26783	523.491	520.922	272697.9787
16	26782	523.465	520.897	272671.3481
16	26781	523.439	520.871	272644.1954
16	26780	523.413	520.846	272617.5674
16	26779	523.387	520.82	272590.4173
16	26778	523.361	520.795	272563.792
16	26777	523.335	520.769	272536.6446
16	26776	523.31	520.744	272510.5426
16	26775	523.284	520.718	272483.3979
16	26774	523.258	520.693	272456.7778
16	26773	523.232	520.667	272429.6357
16	26772	523.206	520.642	272403.0183
16	26771	523.18	520.616	272375.8789
16	26770	523.154	520.591	272349.264
16	26769	523.128	520.565	272322.1273
16	26768	523.102	520.54	272295.5151
16	26767	523.076	520.514	272268.3811
16	26766	523.051	520.489	272242.2919
16	26765	523.025	520.463	272215.1606
16	26764	522.999	520.438	272188.5536
16	26763	522.973	520.412	272161.4249
16	26762	522.947	520.387	272134.8205
16	26761	522.921	520.361	272107.6945
16	26760	522.895	520.335	272080.5698
16	26759	522.869	520.31	272053.9694
16	26758	522.843	520.284	272026.8474
16	26757	522.817	520.259	272000.2496
16	26756	522.791	520.233	271973.1303
16	26755	522.765	520.208	271946.5351
16	26754	522.739	520.182	271919.4185
16	26753	522.714	520.157	271893.3461
16	26752	522.688	520.131	271866.2321
16	26751	522.662	520.105	271839.1195
16	26750	522.636	520.08	271812.5309
16	26749	522.61	520.054	271785.4209
16	26748	522.584	520.029	271758.8349
16	26747	522.558	520.003	271731.7277
16	26746	522.532	519.978	271705.1443
16	26745	522.506	519.952	271678.0397
16	26744	522.48	519.926	271650.9365
16	26743	522.454	519.901	271624.3571
16	26742	522.428	519.875	271597.2565
16	26741	522.402	519.85	271570.6797
16	26740	522.376	519.824	271543.5818
16	26739	522.35	519.799	271517.0077
16	26738	522.324	519.773	271489.9125
16	26737	522.298	519.747	271462.8186
16	26736	522.272	519.722	271436.2484
16	26735	522.246	519.696	271409.1572
16	26734	522.22	519.671	271382.5896
16	26733	522.194	519.645	271355.5011
16	26732	522.168	519.619	271328.414
16	26731	522.142	519.594	271301.8503
16	26730	522.116	519.568	271274.7659
16	26729	522.09	519.542	271247.6828
16	26728	522.064	519.517	271221.1231
16	26727	522.038	519.491	271194.0427
16	26726	522.012	519.466	271167.4856
16	26725	521.986	519.44	271140.4078
16	26724	521.96	519.414	271113.3314
16	26723	521.934	519.389	271086.7783
16	26722	521.908	519.363	271059.7046
16	26721	521.882	519.337	271032.6322
16	26720	521.856	519.312	271006.0831
16	26719	521.83	519.286	270979.0134
16	26718	521.804	519.261	270952.4668
16	26717	521.778	519.235	270925.3998
16	26716	521.752	519.209	270898.3342
16	26715	521.726	519.184	270871.7916
16	26714	521.7	519.158	270844.7286
16	26713	521.674	519.132	270817.667
16	26712	521.648	519.107	270791.1283
